,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
280,2025-03-29,Espanyol,Atleti,1.0,1.0,D,0.0,1.0,27.0,46.0,40.0,22.0,9.0,15.0,20.0,10.0,29,56,D,L,L,L,D,W,W,W,D,D,29
281,2025-03-29,Alavés,Rayo Vallecano,0.0,2.0,A,0.0,1.0,32.0,31.0,42.0,31.0,14.0,12.0,16.0,13.0,27,37,D,D,W,L,D,D,L,L,D,L,29
282,2025-03-29,Real Madrid,Leganés,3.0,2.0,H,1.0,2.0,59.0,26.0,27.0,43.0,27.0,13.0,10.0,15.0,60,27,W,L,W,L,L,W,W,L,D,D,29
283,2025-03-30,Getafe,Villarreal,1.0,2.0,A,1.0,2.0,25.0,51.0,23.0,39.0,6.0,26.0,12.0,21.0,36,47,W,W,W,L,L,L,L,W,W,D,29
284,2025-03-30,Barça,Girona,4.0,1.0,H,1.0,0.0,78.0,36.0,27.0,41.0,35.0,17.0,12.0,17.0,63,34,W,D,W,D,W,D,W,L,W,L,29
285,2025-03-30,Athletic,Osasuna,0.0,0.0,D,0.0,0.0,46.0,33.0,24.0,42.0,23.0,17.0,7.0,16.0,52,33,W,L,D,L,L,D,W,L,D,D,29
286,2025-03-30,Valencia,Mallorca,1.0,0.0,H,0.0,0.0,31.0,28.0,46.0,34.0,15.0,10.0,26.0,14.0,28,40,D,W,W,D,D,D,L,D,D,W,29
287,2025-03-30,Real Betis,Sevilla FC,2.0,1.0,H,2.0,1.0,38.0,32.0,35.0,37.0,16.0,14.0,12.0,16.0,44,36,W,L,W,W,W,D,W,D,W,W,29
288,2025-03-31,Celta,Las Palmas,1.0,1.0,D,1.0,0.0,41.0,32.0,41.0,47.0,18.0,10.0,19.0,19.0,39,25,W,D,W,L,D,D,W,L,D,L,29
289,2025-04-04,Rayo Vallecano,Espanyol,0.0,4.0,A,0.0,2.0,31.0,27.0,31.0,40.0,12.0,9.0,13.0,20.0,37,29,D,D,L,L,D,D,L,W,L,D,29
290,2025-04-05,Girona,Alavés,0.0,1.0,A,0.0,0.0,37.0,32.0,45.0,44.0,17.0,14.0,18.0,17.0,34,27,L,L,D,D,D,W,D,D,L,L,30
291,2025-04-05,Real Madrid,Valencia,1.0,2.0,A,0.0,1.0,62.0,32.0,29.0,46.0,28.0,15.0,12.0,26.0,63,31,W,W,W,D,W,W,L,D,W,L,30
292,2025-04-05,Mallorca,Celta,1.0,2.0,A,1.0,0.0,28.0,42.0,35.0,42.0,10.0,19.0,14.0,19.0,40,40,L,D,W,W,D,W,D,D,D,W,30
293,2025-04-05,Barça,Real Betis,1.0,1.0,D,1.0,1.0,82.0,40.0,28.0,36.0,36.0,18.0,12.0,13.0,66,47,W,W,W,W,W,W,W,W,W,W,30
294,2025-04-06,Las Palmas,Real Sociedad,1.0,3.0,A,0.0,1.0,33.0,27.0,48.0,31.0,10.0,12.0,20.0,12.0,26,38,D,W,D,D,L,L,D,L,L,W,30
295,2025-04-06,Sevilla FC,Atleti,1.0,2.0,A,1.0,1.0,33.0,47.0,39.0,23.0,15.0,16.0,18.0,10.0,36,57,L,D,L,L,W,L,D,W,D,W,30
296,2025-04-06,Valladolid,Getafe,0.0,4.0,A,0.0,3.0,19.0,26.0,65.0,25.0,5.0,7.0,27.0,14.0,16,36,L,L,L,W,L,W,D,L,L,L,30
297,2025-04-06,Villarreal,Athletic,0.0,0.0,D,0.0,0.0,51.0,46.0,39.0,24.0,26.0,23.0,21.0,7.0,48,53,D,D,W,W,L,D,L,L,W,W,30
298,2025-04-07,Leganés,Osasuna,1.0,1.0,D,0.0,0.0,28.0,33.0,46.0,42.0,15.0,17.0,16.0,16.0,27,34,L,D,L,L,L,L,W,D,L,L,30
299,2025-04-11,Valencia,Sevilla FC,1.0,0.0,H,1.0,0.0,32.0,33.0,46.0,39.0,15.0,15.0,26.0,18.0,31,36,W,L,D,L,W,W,D,D,L,D,30
300,2025-04-12,Real Sociedad,Mallorca,0.0,2.0,A,0.0,1.0,30.0,29.0,32.0,37.0,13.0,11.0,12.0,14.0,41,40,W,L,W,L,D,W,L,D,L,D,31
301,2025-04-12,Getafe,Las Palmas,1.0,3.0,A,1.0,0.0,30.0,34.0,25.0,51.0,10.0,10.0,14.0,21.0,39,26,W,L,L,D,W,D,W,L,L,D,31
302,2025-04-12,Celta,Espanyol,0.0,2.0,A,0.0,1.0,44.0,33.0,43.0,40.0,19.0,12.0,20.0,20.0,43,35,W,W,D,W,W,D,W,L,D,D,31
303,2025-04-12,Leganés,Barça,0.0,1.0,A,0.0,0.0,29.0,83.0,47.0,29.0,15.0,37.0,16.0,13.0,28,67,D,D,L,W,L,W,L,W,W,W,31
304,2025-04-13,Osasuna,Girona,2.0,1.0,H,1.0,0.0,34.0,37.0,43.0,46.0,17.0,17.0,16.0,18.0,35,34,D,L,D,L,L,D,L,D,D,D,31
305,2025-04-13,Alavés,Real Madrid,0.0,1.0,A,0.0,1.0,33.0,63.0,44.0,31.0,14.0,28.0,17.0,13.0,30,63,W,L,L,W,D,W,W,W,D,L,31
306,2025-04-13,Real Betis,Villarreal,1.0,2.0,A,1.0,1.0,41.0,53.0,37.0,40.0,19.0,27.0,14.0,22.0,48,51,D,W,W,D,W,W,W,L,W,L,31
307,2025-04-13,Athletic,Rayo Vallecano,3.0,1.0,H,0.0,1.0,46.0,33.0,24.0,35.0,23.0,13.0,7.0,15.0,54,40,D,L,D,W,W,D,D,L,L,D,31
308,2025-04-14,Atleti,Valladolid,4.0,2.0,H,2.0,1.0,49.0,19.0,24.0,69.0,17.0,5.0,11.0,30.0,60,16,W,L,D,L,L,L,L,L,W,D,31
309,2025-04-18,Espanyol,Getafe,1.0,0.0,H,1.0,0.0,33.0,30.0,40.0,25.0,12.0,10.0,20.0,14.0,35,39,W,W,W,L,D,W,L,W,D,L,31
310,2025-04-19,Rayo Vallecano,Valencia,1.0,1.0,D,1.0,0.0,34.0,35.0,38.0,47.0,14.0,17.0,15.0,26.0,40,37,L,W,L,W,W,W,D,D,L,W,32
311,2025-04-19,Barça,Celta,4.0,3.0,H,1.0,1.0,84.0,44.0,29.0,45.0,37.0,19.0,13.0,21.0,70,43,W,L,D,W,W,D,W,W,W,W,32
312,2025-04-19,Mallorca,Leganés,0.0,0.0,D,0.0,0.0,31.0,29.0,37.0,48.0,12.0,15.0,14.0,16.0,43,28,W,L,L,D,L,L,W,L,D,L,32
313,2025-04-19,Las Palmas,Atleti,1.0,0.0,H,0.0,0.0,37.0,53.0,52.0,26.0,10.0,19.0,22.0,12.0,29,63,W,W,L,W,D,D,D,L,L,L,32
314,2025-04-20,Valladolid,Osasuna,2.0,3.0,A,0.0,2.0,21.0,36.0,73.0,44.0,6.0,18.0,32.0,16.0,16,38,L,W,L,D,L,D,L,L,L,L,32
315,2025-04-20,Villarreal,Real Sociedad,2.0,2.0,D,1.0,1.0,55.0,30.0,42.0,34.0,28.0,13.0,23.0,13.0,52,41,D,L,W,W,D,W,W,D,L,L,32
316,2025-04-20,Sevilla FC,Alavés,1.0,1.0,D,1.0,1.0,34.0,33.0,42.0,45.0,16.0,14.0,20.0,18.0,36,30,L,L,L,W,L,L,L,D,W,W,32
317,2025-04-20,Real Madrid,Athletic,1.0,0.0,H,0.0,0.0,64.0,49.0,31.0,25.0,29.0,23.0,13.0,8.0,66,57,W,W,L,D,W,D,W,W,W,D,32
318,2025-04-21,Girona,Real Betis,1.0,3.0,A,0.0,3.0,38.0,42.0,48.0,39.0,17.0,20.0,19.0,15.0,34,48,L,L,L,D,L,W,D,W,D,W,32
319,2025-04-22,Valencia,Espanyol,1.0,1.0,D,0.0,1.0,35.0,34.0,47.0,40.0,17.0,13.0,26.0,20.0,37,38,W,W,W,W,W,W,D,D,W,L,32
320,2025-04-22,Barça,Mallorca,1.0,0.0,H,0.0,0.0,88.0,31.0,32.0,37.0,38.0,12.0,14.0,14.0,73,44,W,D,W,W,D,L,W,L,W,W,33
321,2025-04-23,Athletic,Las Palmas,1.0,0.0,H,1.0,0.0,49.0,38.0,26.0,52.0,23.0,10.0,8.0,22.0,57,32,L,W,W,W,D,L,D,D,W,D,33
322,2025-04-23,Celta,Villarreal,3.0,0.0,H,1.0,0.0,47.0,55.0,49.0,45.0,20.0,28.0,22.0,24.0,43,52,L,L,L,D,W,W,D,D,W,W,33
323,2025-04-23,Alavés,Real Sociedad,1.0,0.0,H,0.0,0.0,34.0,32.0,46.0,36.0,15.0,14.0,19.0,14.0,31,42,D,D,L,L,W,W,L,W,D,D,33
324,2025-04-23,Getafe,Real Madrid,0.0,1.0,A,0.0,1.0,31.0,65.0,29.0,31.0,11.0,29.0,15.0,13.0,39,69,L,W,L,W,W,L,L,W,W,W,33
325,2025-04-24,Osasuna,Sevilla FC,1.0,0.0,H,1.0,0.0,39.0,35.0,46.0,43.0,20.0,17.0,16.0,21.0,41,37,W,D,W,L,D,L,D,L,L,L,33
326,2025-04-24,Leganés,Girona,1.0,1.0,D,0.0,0.0,29.0,39.0,48.0,51.0,15.0,17.0,16.0,22.0,29,34,D,L,L,L,D,L,L,L,L,D,33
327,2025-04-24,Atleti,Rayo Vallecano,3.0,0.0,H,2.0,0.0,53.0,35.0,27.0,39.0,19.0,15.0,12.0,15.0,63,41,L,D,W,L,W,L,D,W,L,D,33
328,2025-04-24,Real Betis,Valladolid,5.0,1.0,H,1.0,1.0,45.0,23.0,40.0,76.0,23.0,6.0,15.0,34.0,51,16,W,L,L,L,D,L,W,L,W,L,33
329,2025-04-27,Villarreal,Espanyol,1.0,0.0,H,0.0,0.0,55.0,35.0,45.0,41.0,28.0,14.0,24.0,20.0,52,39,L,D,D,W,W,W,D,W,W,D,33
330,2025-05-02,Rayo Vallecano,Getafe,1.0,0.0,H,1.0,0.0,35.0,31.0,42.0,30.0,15.0,11.0,17.0,16.0,41,39,L,L,D,L,L,L,L,W,W,L,34
331,2025-05-03,Alavés,Atleti,0.0,0.0,D,0.0,0.0,35.0,56.0,46.0,27.0,15.0,21.0,19.0,12.0,34,66,W,W,D,L,L,W,W,W,L,D,34
332,2025-05-03,Villarreal,Osasuna,4.0,2.0,H,3.0,0.0,56.0,40.0,45.0,46.0,28.0,21.0,24.0,16.0,55,44,W,W,L,W,D,W,W,D,D,D,34
333,2025-05-03,Las Palmas,Valencia,2.0,3.0,A,1.0,1.0,38.0,37.0,53.0,49.0,10.0,17.0,23.0,28.0,32,39,L,D,W,D,W,W,L,W,D,W,34
334,2025-05-03,Valladolid,Barça,1.0,2.0,A,1.0,0.0,24.0,89.0,81.0,32.0,7.0,38.0,35.0,14.0,16,76,L,W,L,W,L,W,L,D,L,W,34
335,2025-05-04,Real Madrid,Celta,3.0,2.0,H,2.0,0.0,66.0,50.0,31.0,49.0,30.0,21.0,13.0,22.0,72,46,W,W,W,L,W,L,L,W,W,D,34
336,2025-05-04,Sevilla FC,Leganés,2.0,2.0,D,1.0,1.0,35.0,30.0,44.0,49.0,17.0,15.0,22.0,16.0,37,30,L,D,D,D,L,L,L,D,L,L,34
337,2025-05-04,Espanyol,Real Betis,1.0,2.0,A,1.0,0.0,35.0,50.0,42.0,41.0,14.0,24.0,20.0,16.0,39,54,L,W,D,W,W,L,W,D,W,W,34
338,2025-05-04,Real Sociedad,Athletic,0.0,0.0,D,0.0,0.0,32.0,50.0,37.0,26.0,14.0,24.0,14.0,8.0,42,60,L,W,D,L,L,W,W,D,W,D,34
339,2025-05-05,Girona,Mallorca,1.0,0.0,H,1.0,0.0,40.0,31.0,52.0,38.0,17.0,12.0,22.0,14.0,35,44,D,L,L,D,L,W,L,L,L,L,34
340,2025-05-09,Las Palmas,Rayo Vallecano,0.0,1.0,A,0.0,0.0,40.0,36.0,56.0,42.0,11.0,16.0,24.0,17.0,32,44,L,W,L,L,W,D,W,L,L,L,35
341,2025-05-10,Valencia,Getafe,3.0,0.0,H,3.0,0.0,40.0,31.0,51.0,31.0,18.0,11.0,29.0,17.0,42,39,W,L,D,L,D,L,W,L,W,W,35
342,2025-05-10,Celta,Sevilla FC,3.0,2.0,H,1.0,1.0,52.0,37.0,52.0,46.0,21.0,18.0,24.0,23.0,46,38,L,D,W,L,L,D,L,L,W,L,35
343,2025-05-10,Girona,Villarreal,0.0,1.0,A,0.0,0.0,41.0,60.0,52.0,47.0,18.0,31.0,22.0,24.0,38,58,W,W,D,W,L,L,L,D,L,W,35
344,2025-05-10,Mallorca,Valladolid,2.0,1.0,H,1.0,1.0,31.0,25.0,39.0,83.0,12.0,8.0,15.0,35.0,44,16,L,L,L,L,D,L,W,L,L,L,35
345,2025-05-10,Atleti,Real Sociedad,4.0,0.0,H,4.0,0.0,56.0,32.0,27.0,37.0,21.0,14.0,12.0,14.0,67,43,D,D,W,L,L,D,W,L,W,W,35
346,2025-05-11,Leganés,Espanyol,3.0,2.0,H,2.0,0.0,32.0,36.0,51.0,44.0,16.0,15.0,17.0,20.0,31,39,D,L,D,L,D,D,L,W,D,W,35
347,2025-05-11,Barça,Real Madrid,4.0,3.0,H,4.0,2.0,91.0,69.0,33.0,33.0,38.0,32.0,15.0,13.0,79,75,W,W,W,W,W,W,W,W,D,L,35
348,2025-05-11,Athletic,Alavés,1.0,0.0,H,0.0,0.0,50.0,35.0,26.0,46.0,24.0,15.0,8.0,19.0,61,35,D,D,W,W,L,D,W,L,D,W,35
349,2025-05-11,Real Betis,Osasuna,1.0,1.0,D,0.0,0.0,52.0,42.0,42.0,50.0,24.0,21.0,17.0,19.0,57,44,W,L,W,W,W,W,L,W,D,D,35
350,2025-05-13,Valladolid,Girona,0.0,1.0,A,0.0,0.0,26.0,41.0,85.0,53.0,9.0,18.0,36.0,22.0,16,38,L,L,L,W,L,D,L,L,L,L,36
351,2025-05-13,Real Sociedad,Celta,0.0,1.0,A,0.0,1.0,32.0,55.0,41.0,54.0,14.0,22.0,18.0,25.0,43,49,L,W,D,L,L,W,D,L,L,L,36
352,2025-05-13,Sevilla FC,Las Palmas,1.0,0.0,H,0.0,0.0,39.0,40.0,49.0,57.0,19.0,11.0,24.0,24.0,38,32,L,L,D,L,L,L,D,W,L,W,36
353,2025-05-14,Alavés,Valencia,1.0,0.0,H,0.0,0.0,35.0,43.0,47.0,51.0,15.0,21.0,19.0,29.0,35,45,L,W,D,W,W,D,D,D,L,W,36
354,2025-05-14,Villarreal,Leganés,3.0,0.0,H,3.0,0.0,61.0,35.0,47.0,53.0,31.0,18.0,24.0,17.0,61,34,W,W,W,D,W,D,L,D,D,L,36
355,2025-05-14,Real Madrid,Mallorca,2.0,1.0,H,0.0,1.0,72.0,33.0,37.0,40.0,34.0,13.0,17.0,16.0,75,47,L,W,W,L,W,L,W,D,W,W,36
356,2025-05-15,Osasuna,Atleti,2.0,0.0,H,1.0,0.0,43.0,60.0,51.0,27.0,21.0,25.0,19.0,12.0,45,70,D,W,L,D,W,W,W,L,W,W,36
357,2025-05-15,Rayo Vallecano,Real Betis,2.0,2.0,D,2.0,0.0,37.0,53.0,42.0,43.0,16.0,24.0,17.0,17.0,47,58,W,D,W,W,L,W,D,W,L,L,36
358,2025-05-15,Getafe,Athletic,0.0,2.0,A,0.0,0.0,31.0,51.0,34.0,26.0,11.0,24.0,20.0,8.0,39,64,L,W,L,D,L,W,L,L,L,W,36
359,2025-05-15,Espanyol,Barça,0.0,2.0,A,0.0,0.0,38.0,95.0,47.0,36.0,15.0,42.0,22.0,17.0,39,82,L,W,L,W,L,W,D,W,W,W,36
