,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
131,2024-12-21,Holstein Kiel,Augsburg,5.0,1.0,H,4.0,1.0,H,14.0,16.0,37.0,27.0,5.0,7.0,23.0,13.0,5,16,L,L,L,D,L,W,L,L,L,D,15
132,2024-12-21,Leverkusen,Freiburg,5.0,1.0,H,1.0,0.0,H,32.0,20.0,20.0,19.0,21.0,7.0,11.0,7.0,29,24,W,W,W,D,W,W,W,L,D,D,15
133,2024-12-22,Bochum,Heidenheim,2.0,0.0,H,2.0,0.0,H,12.0,18.0,34.0,31.0,12.181159420289855,8.0,11.615942028985508,13.0,5,10,W,L,L,L,L,L,L,L,D,L,15
134,2024-12-22,Wolfsburg,Dortmund,1.0,3.0,A,0.0,3.0,A,31.0,25.0,25.0,21.0,15.0,11.0,10.0,11.0,21,22,L,D,W,D,W,D,W,W,W,L,15
135,2025-01-10,Dortmund,Leverkusen,2.0,3.0,A,1.0,3.0,A,28.0,37.0,22.0,21.0,14.0,22.0,11.0,11.0,25,32,W,W,D,W,D,W,D,W,W,W,16
136,2025-01-11,Hoffenheim,Wolfsburg,0.0,1.0,A,0.0,1.0,A,20.0,32.0,28.0,28.0,9.0,15.0,15.0,13.0,14,21,L,L,D,L,D,W,L,W,W,W,16
137,2025-01-11,Heidenheim,Union Berlin,2.0,0.0,H,1.0,0.0,H,18.0,13.0,33.0,20.0,8.0,12.053571428571429,15.0,11.739285714285714,10,16,L,L,L,L,L,L,L,L,L,L,16
138,2025-01-11,Freiburg,Holstein Kiel,3.0,2.0,H,2.0,0.0,H,21.0,19.0,24.0,38.0,7.0,9.0,8.0,24.0,24,8,L,W,W,L,D,L,W,L,L,L,16
139,2025-01-11,Mainz,Bochum,2.0,0.0,H,1.0,0.0,H,28.0,14.0,20.0,34.0,17.0,12.053571428571429,9.0,11.739285714285714,25,8,W,W,W,W,L,L,W,L,W,L,16
140,2025-01-11,St. Pauli,Frankfurt,0.0,1.0,A,0.0,1.0,A,12.0,35.0,19.0,23.0,5.0,17.0,10.0,8.0,14,27,W,L,L,L,L,D,W,W,L,W,16
141,2025-01-11,M'gladbach,Bayern,0.0,1.0,A,0.0,0.0,D,25.0,47.0,20.0,13.0,11.0,20.0,8.0,6.0,24,36,W,W,W,L,D,W,L,D,W,W,16
142,2025-01-12,RB Leipzig,Bremen,4.0,2.0,H,2.0,1.0,H,24.0,26.0,20.0,25.0,11.0,12.0,12.0,16.0,27,25,L,W,W,W,W,W,L,D,L,L,16
143,2025-01-12,Augsburg,Stuttgart,0.0,1.0,A,0.0,0.0,D,17.0,29.0,32.0,25.0,8.0,11.0,17.0,10.0,16,23,L,L,L,W,D,W,W,D,L,W,16
144,2025-01-14,Holstein Kiel,Dortmund,4.0,2.0,H,3.0,0.0,H,21.0,30.0,41.0,25.0,9.0,15.0,26.0,14.0,8,25,L,L,W,W,L,D,L,D,L,D,17
145,2025-01-14,Leverkusen,Mainz,1.0,0.0,H,0.0,0.0,D,40.0,30.0,23.0,20.0,25.0,18.0,12.0,9.0,35,28,W,W,W,W,W,W,W,L,W,W,17
146,2025-01-14,Frankfurt,Freiburg,4.0,1.0,H,1.0,1.0,D,36.0,24.0,23.0,26.0,18.0,9.0,8.0,8.0,30,27,W,W,L,L,L,W,D,D,W,W,17
147,2025-01-14,Wolfsburg,M'gladbach,5.0,1.0,H,1.0,0.0,H,33.0,25.0,28.0,21.0,16.0,11.0,13.0,8.0,24,24,W,L,L,W,L,W,W,D,W,L,17
148,2025-01-15,Bochum,St. Pauli,1.0,0.0,H,0.0,0.0,D,14.0,12.0,36.0,20.0,12.181159420289855,5.0,11.615942028985508,11.0,8,14,L,L,W,W,W,L,L,L,L,W,17
149,2025-01-15,Stuttgart,RB Leipzig,2.0,1.0,H,0.0,1.0,A,30.0,28.0,25.0,22.0,11.0,13.0,10.0,13.0,26,30,W,W,L,L,W,W,W,W,D,L,17
150,2025-01-15,Bayern,Hoffenheim,5.0,0.0,H,3.0,0.0,H,48.0,20.0,13.0,29.0,20.0,9.0,6.0,16.0,39,14,W,L,W,L,L,D,W,D,D,L,17
151,2025-01-15,Bremen,Heidenheim,3.0,3.0,D,1.0,1.0,D,28.0,20.0,29.0,33.0,13.0,9.0,18.0,15.0,25,13,L,W,W,L,W,L,W,L,D,L,17
152,2025-01-15,Union Berlin,Augsburg,0.0,2.0,A,0.0,2.0,A,13.0,17.0,22.0,33.0,12.181159420289855,8.0,11.615942028985508,17.0,16,16,L,L,L,L,L,L,L,D,L,W,17
153,2025-01-17,Frankfurt,Dortmund,2.0,0.0,H,1.0,0.0,H,40.0,32.0,24.0,29.0,19.0,15.0,9.0,17.0,33,25,W,L,W,L,L,W,L,D,D,D,18
154,2025-01-18,Stuttgart,Freiburg,4.0,0.0,H,3.0,0.0,H,32.0,25.0,26.0,30.0,11.0,10.0,11.0,9.0,29,27,W,L,W,W,L,L,W,W,W,D,18
155,2025-01-18,Bayern,Wolfsburg,3.0,2.0,H,2.0,1.0,H,53.0,38.0,13.0,29.0,23.0,17.0,6.0,13.0,42,27,W,W,W,W,W,L,L,L,W,W,18
156,2025-01-18,Heidenheim,St. Pauli,0.0,2.0,A,0.0,1.0,A,23.0,12.0,36.0,21.0,10.0,5.0,16.0,11.0,14,14,D,L,W,L,L,W,L,L,L,L,18
157,2025-01-18,Bochum,RB Leipzig,3.0,3.0,D,0.0,3.0,A,15.0,29.0,36.0,24.0,12.181159420289855,14.0,11.615942028985508,13.0,11,30,W,L,L,W,W,L,W,W,L,W,18
158,2025-01-18,Holstein Kiel,Hoffenheim,1.0,3.0,A,0.0,2.0,A,25.0,20.0,43.0,34.0,12.0,9.0,26.0,19.0,11,14,W,L,L,L,W,L,L,D,L,D,18
159,2025-01-18,Leverkusen,M'gladbach,3.0,1.0,H,1.0,0.0,H,41.0,26.0,23.0,26.0,25.0,11.0,12.0,9.0,38,24,W,L,W,L,W,W,W,W,W,D,18
160,2025-01-19,Union Berlin,Mainz,2.0,1.0,H,2.0,1.0,H,13.0,30.0,24.0,21.0,12.181159420289855,18.0,11.615942028985508,9.0,16,28,L,L,L,W,L,W,L,W,L,L,18
161,2025-01-19,Bremen,Augsburg,0.0,2.0,A,0.0,2.0,A,31.0,19.0,32.0,33.0,14.0,10.0,19.0,17.0,26,19,D,W,L,L,W,L,W,L,W,D,18
162,2025-01-24,Wolfsburg,Holstein Kiel,2.0,2.0,D,0.0,1.0,A,40.0,26.0,32.0,46.0,18.0,12.0,15.0,28.0,27,11,L,L,W,W,W,L,L,W,L,L,19
163,2025-01-25,RB Leipzig,Leverkusen,2.0,2.0,D,1.0,2.0,A,32.0,44.0,27.0,24.0,17.0,26.0,13.0,12.0,31,41,D,W,L,W,W,W,L,W,W,W,19
164,2025-01-25,Mainz,Stuttgart,2.0,0.0,H,1.0,0.0,H,31.0,36.0,23.0,26.0,19.0,14.0,11.0,11.0,28,32,L,W,L,W,W,W,W,L,W,W,19
165,2025-01-25,Freiburg,Bayern,1.0,2.0,A,0.0,1.0,A,25.0,56.0,34.0,15.0,10.0,25.0,12.0,7.0,27,45,L,W,L,W,W,W,L,W,W,L,19
166,2025-01-25,Augsburg,Heidenheim,2.0,1.0,H,1.0,0.0,H,21.0,23.0,33.0,38.0,12.0,10.0,17.0,17.0,22,14,W,L,W,D,L,W,L,L,L,L,19
167,2025-01-25,Dortmund,Bremen,2.0,2.0,D,1.0,0.0,H,32.0,31.0,31.0,34.0,15.0,14.0,18.0,21.0,25,26,L,L,L,D,L,L,W,W,D,W,19
168,2025-01-25,M'gladbach,Bochum,3.0,0.0,H,1.0,0.0,H,27.0,18.0,29.0,39.0,11.0,12.053571428571429,10.0,11.739285714285714,24,12,L,D,L,W,L,L,W,W,W,W,19
169,2025-01-26,Hoffenheim,Frankfurt,2.0,2.0,D,0.0,1.0,A,23.0,42.0,35.0,24.0,11.0,20.0,19.0,9.0,17,36,W,W,L,W,L,W,L,L,D,L,19
170,2025-01-26,St. Pauli,Union Berlin,3.0,0.0,H,1.0,0.0,H,14.0,15.0,21.0,25.0,6.0,12.053571428571429,11.0,11.739285714285714,17,19,W,W,L,L,L,L,W,L,L,L,19
171,2025-01-31,Bremen,Mainz,1.0,0.0,H,1.0,0.0,H,33.0,33.0,36.0,23.0,14.0,20.0,22.0,11.0,27,31,D,W,L,L,D,L,L,W,W,W,20
172,2025-02-01,Heidenheim,Dortmund,1.0,2.0,A,0.0,1.0,A,24.0,34.0,40.0,33.0,10.0,16.0,18.0,18.0,14,26,L,D,L,L,D,L,W,L,L,W,20
173,2025-02-01,Bochum,Freiburg,0.0,1.0,A,0.0,1.0,A,18.0,26.0,42.0,36.0,12.181159420289855,10.0,11.615942028985508,13.0,12,27,L,L,D,L,W,L,L,W,W,L,20
174,2025-02-01,St. Pauli,Augsburg,1.0,1.0,D,1.0,0.0,H,17.0,23.0,21.0,34.0,7.0,13.0,11.0,17.0,20,25,W,W,W,W,L,W,L,L,W,L,20
175,2025-02-01,Stuttgart,M'gladbach,1.0,2.0,A,0.0,1.0,A,36.0,30.0,28.0,29.0,14.0,12.0,12.0,10.0,32,27,L,W,W,L,W,L,W,L,L,W,20
176,2025-02-01,Bayern,Holstein Kiel,4.0,3.0,H,2.0,0.0,H,58.0,28.0,16.0,48.0,26.0,13.0,7.0,28.0,48,12,W,D,W,L,W,W,W,L,W,W,20
177,2025-02-01,Union Berlin,RB Leipzig,0.0,0.0,D,0.0,0.0,D,15.0,34.0,28.0,29.0,12.181159420289855,18.0,11.615942028985508,15.0,19,32,L,D,W,D,L,L,L,W,L,L,20
178,2025-02-02,Frankfurt,Wolfsburg,1.0,1.0,D,0.0,0.0,D,44.0,42.0,26.0,34.0,21.0,18.0,9.0,16.0,37,28,D,D,W,L,W,W,W,W,L,L,20
179,2025-02-02,Leverkusen,Hoffenheim,3.0,1.0,H,2.0,0.0,H,46.0,25.0,26.0,37.0,28.0,11.0,13.0,20.0,42,18,D,D,W,W,W,L,W,L,W,L,20
180,2025-02-07,Bayern,Bremen,3.0,0.0,H,0.0,0.0,D,62.0,34.0,19.0,36.0,28.0,15.0,7.0,22.0,51,30,W,W,W,D,W,L,W,D,W,L,21
181,2025-02-08,Wolfsburg,Leverkusen,0.0,0.0,D,0.0,0.0,D,43.0,49.0,35.0,27.0,18.0,30.0,16.0,13.0,29,45,D,W,D,D,L,W,W,W,W,W,21
182,2025-02-08,Dortmund,Stuttgart,1.0,2.0,A,0.0,0.0,D,36.0,37.0,34.0,30.0,17.0,14.0,18.0,13.0,29,32,W,L,D,L,L,W,L,W,L,W,21
183,2025-02-08,Freiburg,Heidenheim,1.0,0.0,H,1.0,0.0,H,27.0,25.0,36.0,42.0,11.0,10.0,13.0,19.0,30,14,W,L,L,L,L,L,L,D,W,W,21
184,2025-02-08,Mainz,Augsburg,0.0,0.0,D,0.0,0.0,D,33.0,24.0,24.0,35.0,20.0,13.0,12.0,18.0,31,26,L,D,W,W,L,W,L,W,W,L,21
185,2025-02-08,Hoffenheim,Union Berlin,0.0,4.0,A,0.0,1.0,A,26.0,15.0,40.0,28.0,11.0,12.053571428571429,22.0,11.739285714285714,18,20,L,D,D,L,W,W,L,L,L,L,21
186,2025-02-08,M'gladbach,Frankfurt,1.0,1.0,D,1.0,1.0,D,32.0,45.0,30.0,27.0,13.0,21.0,10.0,9.0,30,38,W,D,W,D,L,W,L,W,L,W,21
187,2025-02-09,Holstein Kiel,Bochum,2.0,2.0,D,1.0,2.0,A,31.0,18.0,52.0,43.0,13.0,12.053571428571429,30.0,11.739285714285714,12,12,L,L,D,L,L,D,W,W,L,L,21
188,2025-02-09,RB Leipzig,St. Pauli,2.0,0.0,H,2.0,0.0,H,34.0,18.0,29.0,22.0,18.0,8.0,15.0,11.0,33,21,D,D,D,W,D,W,L,L,W,L,21
189,2025-02-14,Augsburg,RB Leipzig,0.0,0.0,D,0.0,0.0,D,24.0,36.0,35.0,29.0,13.0,20.0,18.0,15.0,27,36,D,W,D,D,W,D,W,D,W,L,22
190,2025-02-15,Bochum,Dortmund,2.0,0.0,H,2.0,0.0,H,20.0,37.0,45.0,36.0,12.181159420289855,17.0,11.615942028985508,18.0,13,29,D,L,L,W,L,D,D,L,W,L,22
191,2025-02-15,St. Pauli,Freiburg,0.0,1.0,A,0.0,0.0,D,18.0,28.0,24.0,36.0,8.0,12.0,13.0,13.0,21,33,L,W,D,W,W,L,W,L,L,L,22
192,2025-02-15,Stuttgart,Wolfsburg,1.0,2.0,A,0.0,0.0,D,39.0,43.0,31.0,35.0,14.0,18.0,13.0,16.0,35,30,W,D,L,D,L,D,W,L,W,W,22
193,2025-02-15,Union Berlin,M'gladbach,1.0,2.0,A,0.0,2.0,A,19.0,33.0,28.0,31.0,12.181159420289855,14.0,11.615942028985508,11.0,23,31,W,D,D,W,L,W,W,L,L,L,22
194,2025-02-15,Leverkusen,Bayern,0.0,0.0,D,0.0,0.0,D,49.0,65.0,27.0,19.0,30.0,28.0,13.0,7.0,46,54,D,W,W,W,D,W,W,W,W,W,22
195,2025-02-16,Bremen,Hoffenheim,1.0,3.0,A,1.0,2.0,A,34.0,26.0,39.0,44.0,15.0,11.0,22.0,23.0,30,18,L,L,W,L,D,D,L,W,D,L,22
196,2025-02-16,Frankfurt,Holstein Kiel,3.0,1.0,H,2.0,0.0,H,46.0,33.0,28.0,54.0,22.0,14.0,10.0,32.0,39,13,D,D,D,L,D,D,W,L,W,W,22
197,2025-02-16,Heidenheim,Mainz,0.0,2.0,A,0.0,1.0,A,25.0,33.0,43.0,24.0,10.0,20.0,20.0,12.0,14,32,L,D,L,L,L,W,L,L,D,L,22
198,2025-02-21,Freiburg,Bremen,5.0,0.0,H,2.0,0.0,H,29.0,35.0,36.0,42.0,12.0,16.0,13.0,24.0,36,30,W,L,W,L,W,W,L,D,L,L,23
199,2025-02-22,Holstein Kiel,Leverkusen,0.0,2.0,A,0.0,2.0,A,34.0,49.0,57.0,27.0,14.0,30.0,34.0,13.0,13,47,L,D,D,D,L,W,D,D,L,W,23
200,2025-02-22,M'gladbach,Augsburg,0.0,3.0,A,0.0,0.0,D,35.0,24.0,32.0,35.0,16.0,13.0,11.0,18.0,34,28,W,D,D,D,W,D,W,W,L,W,23
201,2025-02-22,Wolfsburg,Bochum,1.0,1.0,D,0.0,0.0,D,45.0,22.0,36.0,45.0,18.0,12.053571428571429,16.0,11.739285714285714,33,16,W,W,D,D,D,L,D,L,L,D,23
202,2025-02-22,Mainz,St. Pauli,2.0,0.0,H,0.0,0.0,D,35.0,18.0,24.0,25.0,21.0,8.0,12.0,13.0,35,21,W,L,D,L,L,D,W,W,L,W,23
203,2025-02-22,Dortmund,Union Berlin,6.0,0.0,H,2.0,0.0,H,37.0,20.0,38.0,30.0,17.0,12.053571428571429,20.0,11.739285714285714,29,23,L,L,L,W,W,D,D,L,L,W,23
204,2025-02-23,RB Leipzig,Heidenheim,2.0,2.0,D,1.0,2.0,A,36.0,25.0,29.0,45.0,20.0,10.0,15.0,21.0,37,14,D,L,W,L,D,L,D,L,D,L,23
205,2025-02-23,Bayern,Frankfurt,4.0,0.0,H,1.0,0.0,H,65.0,49.0,19.0,29.0,28.0,24.0,7.0,10.0,55,42,D,W,W,D,W,D,W,D,W,W,23
206,2025-02-23,Hoffenheim,Stuttgart,1.0,1.0,D,0.0,1.0,A,29.0,40.0,45.0,33.0,13.0,14.0,24.0,13.0,21,35,W,L,L,W,L,L,D,L,W,W,23
207,2025-02-28,Stuttgart,Bayern,1.0,3.0,A,1.0,1.0,D,41.0,69.0,34.0,19.0,15.0,29.0,13.0,7.0,36,58,D,W,L,D,W,W,L,W,L,W,24
208,2025-03-01,St. Pauli,Dortmund,0.0,2.0,A,0.0,0.0,D,18.0,43.0,27.0,38.0,8.0,19.0,13.0,20.0,21,32,L,W,L,L,L,L,D,W,W,D,24
209,2025-03-01,Bochum,Hoffenheim,0.0,1.0,A,0.0,0.0,D,23.0,30.0,46.0,46.0,12.181159420289855,13.0,11.615942028985508,25.0,17,22,D,D,W,W,D,L,L,L,L,D,24
210,2025-03-01,Bremen,Wolfsburg,1.0,2.0,A,0.0,1.0,A,35.0,46.0,47.0,37.0,16.0,18.0,26.0,16.0,30,34,L,D,L,W,L,D,W,D,D,D,24
211,2025-03-01,RB Leipzig,Mainz,1.0,2.0,A,1.0,0.0,H,38.0,37.0,31.0,24.0,21.0,21.0,17.0,12.0,38,38,D,W,D,W,W,D,D,L,D,W,24
212,2025-03-01,Heidenheim,M'gladbach,0.0,3.0,A,0.0,2.0,A,27.0,35.0,47.0,35.0,12.0,16.0,22.0,11.0,15,34,D,L,L,W,L,D,L,W,L,W,24
213,2025-03-01,Frankfurt,Leverkusen,1.0,4.0,A,1.0,3.0,A,49.0,51.0,33.0,27.0,24.0,32.0,11.0,13.0,42,50,L,W,W,D,D,D,D,W,D,D,24
214,2025-03-02,Union Berlin,Holstein Kiel,0.0,1.0,A,0.0,1.0,A,20.0,34.0,36.0,59.0,12.181159420289855,14.0,11.615942028985508,36.0,23,13,L,L,L,L,W,D,D,L,L,D,24
215,2025-03-02,Augsburg,Freiburg,0.0,0.0,D,0.0,0.0,D,27.0,34.0,35.0,36.0,13.0,14.0,18.0,13.0,31,39,W,W,D,W,D,W,D,W,W,L,24
216,2025-03-07,M'gladbach,Mainz,1.0,3.0,A,0.0,1.0,A,38.0,39.0,35.0,25.0,18.0,21.0,11.0,13.0,37,41,W,W,L,W,W,W,D,D,W,L,25
217,2025-03-08,Holstein Kiel,Stuttgart,2.0,2.0,D,1.0,1.0,D,35.0,42.0,59.0,37.0,15.0,16.0,36.0,14.0,16,36,W,L,L,D,L,L,D,W,L,L,25
218,2025-03-08,Leverkusen,Bremen,0.0,2.0,A,0.0,1.0,A,55.0,36.0,28.0,49.0,35.0,16.0,14.0,27.0,53,30,W,L,W,L,D,L,D,L,W,W,25
219,2025-03-08,Dortmund,Augsburg,0.0,1.0,A,0.0,1.0,A,45.0,27.0,38.0,35.0,19.0,13.0,20.0,18.0,35,32,W,D,W,W,L,D,L,D,W,D,25
220,2025-03-08,Bayern,Bochum,2.0,3.0,A,2.0,1.0,H,72.0,23.0,20.0,47.0,30.0,12.053571428571429,8.0,11.739285714285714,61,17,W,L,W,D,D,W,W,D,W,L,25
221,2025-03-08,Wolfsburg,St. Pauli,1.0,1.0,D,0.0,1.0,A,48.0,18.0,38.0,29.0,19.0,8.0,16.0,13.0,37,21,W,L,D,L,W,L,D,L,D,D,25
222,2025-03-08,Freiburg,RB Leipzig,0.0,0.0,D,0.0,0.0,D,34.0,39.0,36.0,33.0,14.0,22.0,13.0,17.0,40,38,D,L,W,D,W,D,W,W,W,D,25
223,2025-03-09,Frankfurt,Union Berlin,1.0,2.0,A,1.0,0.0,H,50.0,20.0,37.0,37.0,25.0,12.053571428571429,14.0,11.739285714285714,42,23,L,L,L,L,W,L,D,W,D,D,25
224,2025-03-09,Hoffenheim,Heidenheim,1.0,1.0,D,1.0,0.0,H,31.0,27.0,46.0,50.0,13.0,12.0,25.0,24.0,25,15,W,L,D,D,W,L,L,L,L,L,25
225,2025-03-14,St. Pauli,Hoffenheim,1.0,0.0,H,0.0,0.0,D,19.0,32.0,30.0,47.0,9.0,14.0,13.0,25.0,22,26,D,D,L,W,L,D,L,W,L,L,26
226,2025-03-15,Union Berlin,Bayern,1.0,1.0,D,0.0,0.0,D,22.0,74.0,38.0,23.0,12.181159420289855,32.0,11.615942028985508,9.0,26,61,W,L,L,W,L,W,L,D,W,W,26
227,2025-03-15,Mainz,Freiburg,2.0,2.0,D,1.0,0.0,H,42.0,34.0,26.0,36.0,22.0,14.0,13.0,13.0,44,41,W,D,W,D,W,W,W,W,D,W,26
228,2025-03-15,Augsburg,Wolfsburg,1.0,0.0,H,0.0,0.0,D,28.0,49.0,35.0,39.0,14.0,19.0,18.0,17.0,35,38,W,D,D,W,W,D,D,W,D,D,26
229,2025-03-15,Bremen,M'gladbach,2.0,4.0,A,2.0,2.0,D,38.0,39.0,49.0,38.0,17.0,18.0,27.0,12.0,33,37,W,L,L,W,L,L,L,W,L,D,26
230,2025-03-15,RB Leipzig,Dortmund,2.0,0.0,H,1.0,0.0,H,39.0,45.0,33.0,39.0,22.0,19.0,17.0,21.0,39,35,D,L,L,W,D,W,D,L,W,L,26
231,2025-03-16,Bochum,Frankfurt,1.0,3.0,A,0.0,2.0,A,26.0,51.0,49.0,39.0,12.181159420289855,26.0,11.615942028985508,14.0,20,42,W,L,L,L,D,L,W,W,D,D,26
232,2025-03-16,Heidenheim,Holstein Kiel,3.0,1.0,H,1.0,0.0,H,28.0,37.0,51.0,61.0,12.0,16.0,25.0,37.0,16,17,D,D,L,W,D,L,L,L,L,D,26
233,2025-03-16,Stuttgart,Leverkusen,3.0,4.0,A,1.0,0.0,H,44.0,55.0,39.0,30.0,17.0,35.0,15.0,15.0,37,53,D,L,L,W,D,W,L,D,W,D,26
234,2025-03-28,Leverkusen,Bochum,3.0,1.0,H,1.0,1.0,D,59.0,27.0,33.0,52.0,35.0,12.053571428571429,16.0,11.739285714285714,56,20,W,L,L,W,W,L,W,D,D,W,27
235,2025-03-29,M'gladbach,RB Leipzig,1.0,0.0,H,0.0,0.0,D,43.0,41.0,40.0,33.0,20.0,23.0,14.0,17.0,40,42,W,W,L,D,W,L,L,D,W,D,27
236,2025-03-29,Wolfsburg,Heidenheim,0.0,1.0,A,0.0,1.0,A,49.0,31.0,40.0,52.0,19.0,13.0,17.0,25.0,38,19,L,W,D,D,W,L,D,D,W,L,27
237,2025-03-29,Holstein Kiel,Bremen,0.0,3.0,A,0.0,1.0,A,38.0,40.0,64.0,53.0,16.0,19.0,38.0,29.0,17,33,L,L,D,W,W,L,L,L,L,L,27
238,2025-03-29,Hoffenheim,Augsburg,1.0,1.0,D,0.0,0.0,D,32.0,29.0,48.0,35.0,14.0,14.0,25.0,18.0,26,38,L,W,D,W,W,D,D,W,W,D,27
239,2025-03-29,Bayern,St. Pauli,3.0,2.0,H,1.0,1.0,D,75.0,20.0,24.0,30.0,32.0,9.0,9.0,13.0,62,25,D,W,L,D,W,L,W,L,D,L,27
240,2025-03-29,Frankfurt,Stuttgart,1.0,0.0,H,0.0,0.0,D,54.0,47.0,40.0,43.0,28.0,18.0,14.0,15.0,45,37,W,L,L,D,L,L,L,D,W,L,27
241,2025-03-30,Freiburg,Union Berlin,1.0,2.0,A,1.0,1.0,D,36.0,23.0,38.0,39.0,14.0,12.053571428571429,14.0,11.739285714285714,42,27,D,D,D,W,D,L,W,L,W,L,27
242,2025-03-30,Dortmund,Mainz,3.0,1.0,H,2.0,0.0,H,45.0,44.0,41.0,28.0,19.0,23.0,22.0,13.0,35,45,L,D,L,W,W,W,W,W,L,W,27
243,2025-04-04,Augsburg,Bayern,1.0,3.0,A,1.0,1.0,D,30.0,78.0,36.0,26.0,14.0,33.0,18.0,10.0,39,65,D,W,W,D,W,L,D,W,W,W,28
244,2025-04-05,Heidenheim,Leverkusen,0.0,1.0,A,0.0,0.0,D,32.0,62.0,52.0,34.0,14.0,36.0,25.0,17.0,22,59,W,W,W,W,D,L,L,W,D,W,28
245,2025-04-05,Bochum,Stuttgart,0.0,4.0,A,0.0,2.0,A,28.0,47.0,55.0,44.0,12.181159420289855,18.0,11.615942028985508,15.0,20,37,L,L,L,L,W,D,L,L,D,D,28
246,2025-04-05,Freiburg,Dortmund,1.0,4.0,A,0.0,1.0,A,37.0,48.0,40.0,42.0,15.0,21.0,15.0,22.0,42,38,L,W,D,L,D,L,D,W,W,W,28
247,2025-04-05,RB Leipzig,Hoffenheim,3.0,1.0,H,2.0,1.0,H,41.0,33.0,34.0,49.0,23.0,14.0,17.0,25.0,42,27,L,D,W,L,D,D,L,W,D,D,28
248,2025-04-05,Mainz,Holstein Kiel,1.0,1.0,D,0.0,1.0,A,45.0,38.0,31.0,67.0,23.0,16.0,15.0,39.0,45,17,L,L,D,L,W,D,W,W,W,L,28
249,2025-04-05,Bremen,Frankfurt,2.0,0.0,H,1.0,0.0,H,43.0,55.0,53.0,40.0,20.0,28.0,29.0,14.0,36,48,W,W,L,W,W,L,L,L,L,L,28
250,2025-04-06,St. Pauli,M'gladbach,1.0,1.0,D,0.0,1.0,A,22.0,44.0,33.0,40.0,10.0,20.0,14.0,14.0,25,43,L,W,W,W,D,L,L,W,L,L,28
251,2025-04-06,Union Berlin,Wolfsburg,1.0,0.0,H,0.0,0.0,D,25.0,49.0,40.0,41.0,12.181159420289855,19.0,11.615942028985508,18.0,30,38,W,L,D,L,W,D,L,W,L,D,28
252,2025-04-11,Wolfsburg,RB Leipzig,2.0,3.0,A,0.0,2.0,A,49.0,44.0,42.0,35.0,19.0,25.0,18.0,18.0,38,45,L,W,L,L,L,W,D,D,W,L,29
253,2025-04-12,M'gladbach,Freiburg,1.0,2.0,A,1.0,1.0,D,45.0,38.0,41.0,44.0,21.0,15.0,14.0,16.0,44,42,D,L,W,L,W,D,L,D,W,D,29
254,2025-04-12,Bochum,Augsburg,1.0,2.0,A,0.0,1.0,A,28.0,31.0,59.0,39.0,12.181159420289855,15.0,11.615942028985508,19.0,20,39,L,L,L,D,L,W,W,W,L,D,29
255,2025-04-12,Hoffenheim,Mainz,2.0,0.0,H,2.0,0.0,H,34.0,46.0,52.0,32.0,15.0,23.0,27.0,16.0,27,46,L,D,D,L,L,D,D,W,W,W,29
256,2025-04-12,Leverkusen,Union Berlin,0.0,0.0,D,0.0,0.0,D,63.0,26.0,34.0,40.0,36.0,12.053571428571429,17.0,11.739285714285714,62,33,W,W,W,W,W,D,L,W,W,L,29
257,2025-04-12,Holstein Kiel,St. Pauli,1.0,2.0,A,1.0,1.0,D,39.0,23.0,68.0,34.0,17.0,10.0,39.0,15.0,18,26,D,D,L,L,L,W,D,D,W,L,29
258,2025-04-12,Bayern,Dortmund,2.0,2.0,D,0.0,0.0,D,81.0,52.0,27.0,43.0,34.0,22.0,11.0,22.0,68,41,W,W,W,W,D,L,L,L,W,W,29
259,2025-04-13,Stuttgart,Bremen,1.0,2.0,A,1.0,1.0,D,51.0,45.0,44.0,53.0,20.0,21.0,15.0,29.0,40,39,W,W,L,W,L,L,D,W,L,L,29
260,2025-04-13,Frankfurt,Heidenheim,3.0,0.0,H,2.0,0.0,H,55.0,32.0,42.0,53.0,28.0,14.0,15.0,25.0,48,22,L,L,W,W,W,W,L,D,L,L,29
261,2025-04-19,Heidenheim,Bayern,0.0,4.0,A,0.0,3.0,A,32.0,83.0,56.0,29.0,14.0,34.0,27.0,11.0,22,69,L,D,L,W,W,W,W,D,D,L,30
262,2025-04-19,Freiburg,Hoffenheim,3.0,2.0,H,2.0,2.0,D,40.0,36.0,45.0,52.0,16.0,17.0,17.0,27.0,45,30,W,W,L,L,L,D,D,L,D,D,30
263,2025-04-19,Mainz,Wolfsburg,2.0,2.0,D,2.0,1.0,H,46.0,51.0,34.0,45.0,23.0,19.0,18.0,20.0,46,38,L,L,D,L,L,L,D,L,W,D,30
264,2025-04-19,Bremen,Bochum,1.0,0.0,H,0.0,0.0,D,47.0,29.0,54.0,61.0,22.0,12.053571428571429,30.0,11.739285714285714,42,20,W,L,W,L,W,L,L,L,W,W,30
265,2025-04-19,RB Leipzig,Holstein Kiel,1.0,1.0,D,0.0,1.0,A,47.0,40.0,37.0,70.0,27.0,18.0,18.0,40.0,48,18,W,L,W,D,L,L,W,L,D,D,30
